CreditScore,Gender,Age,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,Exited,Complain,Satisfaction Score,Point Earned,Card_Type_Encoded,Geography_France,Geography_Germany,Geography_Spain,Engagement,Balance_to_Salary,Tenure_per_Age,High_Balance,Low_Balance,Risk_Score,Age_Balance,Tenure_Balance,CustomerCluster
694,0,33,4,129731.64,2,1,0,178123.86,0,0,3,718,4,True,False,False,0,0.7283185513801949,0.11764705882352941,1,0,0.0,4281144.12,518926.56,1
622,0,35,5,0.0,2,1,0,51112.8,0,0,5,775,2,True,False,False,0,0.0,0.1388888888888889,0,0,0.0,0.0,0.0,2
598,0,38,6,0.0,2,0,0,173783.38,0,0,4,897,3,False,False,True,0,0.0,0.15384615384615385,0,0,0.0,0.0,0.0,4
717,1,35,1,0.0,3,0,0,174770.14,1,1,3,810,2,False,False,True,0,0.0,0.027777777777777776,0,0,0.97,0.0,0.0,4
494,1,37,5,107106.33,2,1,0,172063.09,0,0,3,586,3,False,True,False,0,0.6224792750189769,0.13157894736842105,1,0,0.0,3962934.21,535531.65,0
644,1,33,8,0.0,2,1,1,155294.17,0,0,5,813,1,True,False,False,2,0.0,0.23529411764705882,0,0,0.0,0.0,0.0,4
554,0,30,9,0.0,2,1,1,40320.3,0,0,5,510,3,True,False,False,2,0.0,0.2903225806451613,0,0,0.0,0.0,0.0,3
476,0,69,1,105303.73,1,0,1,134260.34,0,0,5,563,4,False,False,True,1,0.7843190750218939,0.014285714285714285,1,0,0.0,7265957.37,105303.73,1
667,1,28,6,165798.1,1,1,0,147090.9,0,0,5,404,4,True,False,False,0,1.1271735561237568,0.20689655172413793,1,0,0.0,4642346.8,994788.6000000001,1
748,0,40,4,0.0,2,1,0,132368.47,0,0,3,770,4,False,False,True,0,0.0,0.0975609756097561,0,0,0.0,0.0,0.0,4
531,0,45,1,126495.57,2,1,1,164741.5,0,0,2,242,2,False,False,True,2,0.7678381109913957,0.021739130434782608,1,0,0.0,5692300.65,126495.57,0
719,0,47,9,116393.59,1,1,0,63051.32,1,1,5,777,4,False,False,True,0,1.8459842556150194,0.1875,1,0,0.95,5470498.7299999995,1047542.3099999999,1
845,0,41,2,81733.74,2,0,0,199761.29,0,0,1,359,4,False,True,False,0,0.4091550011766485,0.047619047619047616,0,0,0.0,3351083.3400000003,163467.48,0
738,1,54,4,0.0,1,0,1,55725.04,1,1,4,444,3,True,False,False,1,0.0,0.07272727272727272,0,0,0.96,0.0,0.0,3
563,0,46,8,106171.68,1,1,0,163145.5,1,1,3,672,2,False,False,True,0,0.6507751009062407,0.1702127659574468,1,0,0.97,4883897.279999999,849373.44,1
695,1,28,0,96020.86,1,1,1,57992.49,0,0,2,865,1,False,False,True,1,1.6557179090273755,0.0,0,0,0.0,2688584.08,0.0,2
841,1,41,1,0.0,2,0,1,193093.77,0,0,5,842,1,False,False,True,2,0.0,0.023809523809523808,0,0,0.0,0.0,0.0,4
626,1,36,2,181671.16,2,1,1,57531.14,0,0,1,267,4,False,True,False,2,3.1577333991052656,0.05405405405405406,1,0,0.0,6540161.76,363342.32,0
613,0,29,6,185709.28,2,1,1,77242.19,0,0,2,784,1,True,False,False,2,2.404215569035924,0.2,1,0,0.0,5385569.12,1114255.68,0
824,1,60,8,134250.17,3,0,0,153046.16,1,1,4,244,2,False,True,False,0,0.8771817131399238,0.13114754098360656,1,0,0.96,8055010.200000001,1074001.36,3
705,0,49,7,0.0,1,1,0,63405.2,1,1,1,248,2,True,False,False,0,0.0,0.14,0,0,0.99,0.0,0.0,2
584,0,44,5,95671.75,2,1,1,106564.88,0,0,2,662,1,True,False,False,2,0.8977709375646313,0.1111111111111111,0,0,0.0,4209557.0,478358.75,0
534,1,62,2,0.0,2,0,0,42763.12,1,1,2,589,1,True,False,False,0,0.0,0.031746031746031744,0,0,0.98,0.0,0.0,2
672,0,34,1,142151.75,2,1,1,168753.34,0,0,2,851,4,True,False,False,2,0.8423590765132322,0.02857142857142857,1,0,0.0,4833159.5,142151.75,0
603,1,43,5,127823.93,1,1,1,19483.35,0,0,1,711,1,True,False,False,1,6.560338425454275,0.11363636363636363,1,0,0.0,5496428.989999999,639119.6499999999,2
633,1,43,3,144164.29,1,1,1,158646.46,0,0,1,918,1,False,True,False,1,0.9087084659281656,0.06818181818181818,1,0,0.0,6199064.470000001,432492.87,0
842,1,58,1,63492.94,1,1,1,83172.19,0,0,4,354,4,True,False,False,1,0.7633822870085901,0.01694915254237288,0,0,0.0,3682590.52,63492.94,3
661,0,27,3,0.0,2,1,1,76889.79,0,0,2,969,1,True,False,False,2,0.0,0.10714285714285714,0,0,0.0,0.0,0.0,2
601,1,74,2,0.0,2,0,1,51554.58,0,0,5,564,4,True,False,False,2,0.0,0.02666666666666667,0,0,0.0,0.0,0.0,3
632,1,41,0,106134.46,1,0,1,105570.39,0,0,5,885,2,True,False,False,1,1.0053335472801865,0.0,1,0,0.0,4351512.86,0.0,1
684,1,29,8,127269.75,1,0,1,79495.01,0,0,4,742,3,False,True,False,1,1.6009577084434805,0.26666666666666666,1,0,0.0,3690822.75,1018158.0,1
785,0,32,3,124493.03,2,0,1,52583.79,1,1,1,839,4,False,True,False,2,2.3674722291369803,0.09090909090909091,1,0,0.99,3983776.96,373479.08999999997,2
687,1,39,7,0.0,2,1,0,26848.25,0,0,1,895,3,True,False,False,0,0.0,0.175,0,0,0.0,0.0,0.0,2
705,0,43,10,146547.78,1,0,1,10072.55,1,1,1,669,2,False,True,False,1,14.547779084831069,0.22727272727272727,1,0,0.99,6301554.54,1465477.8,2
639,1,43,6,99610.92,2,1,0,187296.78,0,0,5,475,4,True,False,False,0,0.5318318241679105,0.13636363636363635,1,0,0.0,4283269.56,597665.52,1
729,1,46,5,117837.43,1,1,0,104016.61,1,1,5,924,2,False,True,False,0,1.1328603877747239,0.10638297872340426,1,0,0.95,5420521.779999999,589187.1499999999,1
556,0,48,8,168522.37,1,1,1,151310.16,0,0,2,393,1,False,False,True,1,1.113747128764329,0.16326530612244897,1,0,0.0,8089073.76,1348178.96,0
570,1,32,9,117337.54,2,0,1,62810.91,0,0,4,1000,4,True,False,False,2,1.868077885229091,0.2727272727272727,1,0,0.0,3754801.28,1056037.8599999999,1
841,1,74,9,108131.53,1,0,1,60830.38,0,0,5,698,1,True,False,False,1,1.7775616795147504,0.12,1,0,0.0,8001733.22,973183.77,1
705,1,35,4,136496.12,2,1,0,116672.02,0,0,5,427,4,False,True,False,0,1.1699030332805305,0.1111111111111111,1,0,0.0,4777364.2,545984.48,3
553,1,32,3,116324.53,1,1,0,77304.49,0,0,2,831,2,True,False,False,0,1.5047382792606319,0.09090909090909091,1,0,0.0,3722384.96,348973.58999999997,2
779,0,40,2,75470.23,1,1,1,52894.01,0,0,1,921,3,False,True,False,1,1.4267929999446072,0.04878048780487805,0,0,0.0,3018809.1999999997,150940.46,2
696,1,28,4,172646.82,1,1,1,116471.43,0,0,4,441,4,True,False,False,1,1.4822977420493417,0.13793103448275862,1,0,0.0,4834110.96,690587.28,3
728,0,37,4,0.0,1,0,0,4539.38,0,0,2,521,4,False,False,True,0,0.0,0.10526315789473684,0,0,0.0,0.0,0.0,2
691,1,27,3,160358.68,2,1,0,142367.72,0,0,3,527,2,False,True,False,0,1.1263617457542638,0.10714285714285714,1,0,0.0,4329684.359999999,481076.04,0
706,1,30,3,98415.37,1,1,1,110520.48,0,0,3,635,3,True,False,False,1,0.8904637360990822,0.0967741935483871,1,0,0.0,2952461.0999999996,295246.11,1
627,0,30,6,57809.32,1,1,0,188258.49,0,0,3,545,4,False,True,False,0,0.30707254120363336,0.1935483870967742,0,0,0.0,1734279.6,346855.92,4
716,0,18,3,128743.8,1,0,0,197322.13,0,0,5,243,2,False,True,False,0,0.6524516411228628,0.15789473684210525,1,0,0.0,2317388.4,386231.4,3
501,1,24,4,130806.42,2,1,0,80241.14,0,0,1,796,2,False,True,False,0,1.6301462049740947,0.16,1,0,0.0,3139354.08,523225.68,0
601,1,41,1,123971.16,1,0,1,172814.99,0,0,3,543,2,True,False,False,1,0.7173593137996085,0.023809523809523808,1,0,0.0,5082817.5600000005,123971.16,0
545,0,39,6,0.0,1,0,0,38410.74,1,1,4,542,1,False,False,True,0,0.0,0.15,0,0,0.96,0.0,0.0,3
634,1,45,9,0.0,2,0,0,17622.82,0,0,3,300,2,True,False,False,0,0.0,0.1956521739130435,0,0,0.0,0.0,0.0,3
451,0,23,9,0.0,2,0,1,48021.71,0,0,1,576,4,False,False,True,2,0.0,0.375,0,0,0.0,0.0,0.0,2
655,0,59,7,0.0,1,1,0,88958.49,1,1,4,716,4,True,False,False,0,0.0,0.11666666666666667,0,0,0.96,0.0,0.0,4
458,0,39,9,0.0,2,1,0,116343.09,0,0,4,345,3,True,False,False,0,0.0,0.225,0,0,0.0,0.0,0.0,4
520,1,33,4,156297.58,2,1,1,166102.61,0,0,1,477,4,True,False,False,2,0.9409643775954056,0.11764705882352941,1,0,0.0,5157820.14,625190.32,0
624,0,28,2,0.0,2,0,1,104353.26,0,0,4,673,2,False,False,True,2,0.0,0.06896551724137931,0,0,0.0,0.0,0.0,4
765,1,51,3,123372.3,1,1,1,115429.32,0,0,4,259,1,True,False,False,1,1.068803239911316,0.057692307692307696,1,0,0.0,6291987.3,370116.9,3
667,0,37,5,92171.35,3,1,0,178106.34,1,1,2,641,4,False,True,False,0,0.5175045003760093,0.13157894736842105,0,0,0.98,3410339.95,460856.75,0
665,1,41,8,0.0,2,1,0,132152.32,0,0,2,251,2,False,False,True,0,0.0,0.19047619047619047,0,0,0.0,0.0,0.0,4
709,1,34,4,148375.19,2,1,1,21521.38,0,0,5,701,2,False,True,False,2,6.89399545960995,0.11428571428571428,1,0,0.0,5044756.46,593500.76,1
583,0,44,8,0.0,2,1,1,27431.62,0,0,4,837,4,True,False,False,2,0.0,0.17777777777777778,0,0,0.0,0.0,0.0,2
782,1,34,6,147422.44,1,0,1,42143.61,0,0,5,960,2,False,False,True,1,3.4980140995491475,0.17142857142857143,1,0,0.0,5012362.96,884534.64,1
668,0,24,7,173962.32,1,0,0,106457.11,1,1,2,967,1,False,False,True,0,1.6340917568421984,0.28,1,0,0.98,4175095.68,1217736.24,1
621,1,47,0,0.0,1,1,1,133831.37,1,1,2,704,4,True,False,False,1,0.0,0.0,0,0,0.98,0.0,0.0,4
579,0,64,6,145215.43,1,1,1,164083.72,0,0,5,792,1,False,True,False,1,0.8850027595500666,0.09230769230769231,1,0,0.0,9293787.52,871292.58,1
547,0,38,5,167539.97,1,0,1,159207.34,0,0,5,662,3,True,False,False,1,1.0523316178034392,0.1282051282051282,1,0,0.0,6366518.86,837699.85,1
840,0,39,1,94968.97,1,1,0,84487.62,0,0,5,932,1,True,False,False,0,1.1240445162910697,0.025,0,0,0.0,3703789.83,94968.97,1
667,0,27,3,106116.5,2,1,0,3674.71,0,0,1,683,4,False,True,False,0,28.869660555375695,0.10714285714285714,1,0,0.0,2865145.5,318349.5,2
723,1,34,5,0.0,2,0,1,12092.03,0,0,4,607,4,True,False,False,2,0.0,0.14285714285714285,0,0,0.0,0.0,0.0,2
487,1,45,2,0.0,2,1,0,77475.73,0,0,1,360,1,True,False,False,0,0.0,0.043478260869565216,0,0,0.0,0.0,0.0,4
668,0,31,9,0.0,2,0,0,41291.73,0,0,1,448,1,True,False,False,0,0.0,0.28125,0,0,0.0,0.0,0.0,2
520,1,34,8,120018.86,2,1,1,343.38,0,0,5,249,1,False,True,False,2,348.5070561588943,0.22857142857142856,1,0,0.0,4080641.24,960150.88,3
549,1,37,2,112541.54,2,0,0,47432.43,0,0,4,233,1,True,False,False,0,2.3726207444833736,0.05263157894736842,1,0,0.0,4164036.98,225083.08,3
567,0,35,5,166118.45,2,1,0,127827.18,0,0,4,239,2,True,False,False,0,1.2995448265006981,0.1388888888888889,1,0,0.0,5814145.75,830592.25,3
720,0,45,1,102882.4,2,1,1,35633.15,1,1,3,219,4,True,False,False,2,2.887185466750294,0.021739130434782608,1,0,0.97,4629708.0,102882.4,3
492,0,49,8,0.0,1,1,1,182865.09,1,1,5,485,3,True,False,False,1,0.0,0.16,0,0,0.95,0.0,0.0,4
712,0,37,1,106881.5,2,0,0,169386.81,0,0,2,275,3,True,False,False,0,0.6309869641741044,0.02631578947368421,1,0,0.0,3954615.5,106881.5,0
689,1,26,4,120727.97,1,0,1,149073.88,0,0,5,915,3,False,True,False,1,0.8098478429095499,0.14814814814814814,1,0,0.0,3138927.22,482911.88,1
850,1,63,8,169832.57,1,0,0,184107.26,1,1,1,965,1,True,False,False,0,0.9224603502308913,0.125,1,0,0.99,10699451.91,1358660.56,0
747,1,41,5,0.0,2,1,1,22750.17,0,0,3,339,4,True,False,False,2,0.0,0.11904761904761904,0,0,0.0,0.0,0.0,3
469,1,38,9,113599.42,1,0,0,11950.29,0,0,3,880,4,False,True,False,0,9.505201530546074,0.23076923076923078,1,0,0.0,4316777.96,1022394.78,2
539,1,38,6,0.0,1,1,1,152880.07,1,1,3,219,1,False,False,True,1,0.0,0.15384615384615385,0,0,0.97,0.0,0.0,4
743,1,32,9,0.0,2,1,0,175252.78,0,0,4,364,4,True,False,False,0,0.0,0.2727272727272727,0,0,0.0,0.0,0.0,4
707,1,47,3,0.0,2,1,0,174303.29,0,0,5,791,2,True,False,False,0,0.0,0.0625,0,0,0.0,0.0,0.0,4
581,0,50,4,0.0,2,1,1,80701.72,0,0,3,232,2,False,False,True,2,0.0,0.0784313725490196,0,0,0.0,0.0,0.0,3
737,1,38,6,146282.79,2,1,0,198516.2,0,0,5,703,3,False,False,True,0,0.7368771572438055,0.15384615384615385,1,0,0.0,5558746.0200000005,877696.74,1
445,0,38,6,119413.62,2,1,0,175756.36,0,0,2,263,2,False,True,False,0,0.6794231547401486,0.15384615384615385,1,0,0.0,4537717.56,716481.72,0
703,0,29,3,122084.63,1,0,1,82824.08,0,0,2,712,3,False,True,False,1,1.4740055789864617,0.1,1,0,0.0,3540454.27,366253.89,0
588,0,35,1,103060.63,1,1,0,179866.01,1,1,5,697,4,False,True,False,0,0.5729823940476911,0.027777777777777776,1,0,0.95,3607122.0500000003,103060.63,1
765,1,44,6,0.0,2,1,1,159899.97,0,0,5,877,1,True,False,False,2,0.0,0.13333333333333333,0,0,0.0,0.0,0.0,4
626,1,33,8,0.0,2,1,0,138504.28,0,0,4,331,3,True,False,False,0,0.0,0.23529411764705882,0,0,0.0,0.0,0.0,4
545,1,37,9,110483.86,1,1,1,127394.67,0,0,5,233,4,False,True,False,1,0.8672497267764281,0.23684210526315788,1,0,0.0,4087902.82,994354.74,3
744,1,31,9,120718.28,1,1,1,58961.49,0,0,3,332,2,True,False,False,1,2.047374186537916,0.28125,1,0,0.0,3742266.68,1086464.52,3
658,0,31,2,36566.96,1,1,0,103644.98,1,1,4,953,3,False,False,True,0,0.3528063510036762,0.0625,0,0,0.96,1133575.76,73133.92,1
629,1,28,8,108601.0,1,1,1,119647.7,0,0,1,756,2,False,True,False,1,0.907665524155298,0.27586206896551724,1,0,0.0,3040828.0,868808.0,0
719,0,42,4,0.0,1,1,0,28465.86,1,1,5,570,3,True,False,False,0,0.0,0.09302325581395349,0,0,0.95,0.0,0.0,3
686,0,36,5,0.0,2,1,1,152979.14,0,0,4,966,2,False,False,True,2,0.0,0.13513513513513514,0,0,0.0,0.0,0.0,4
743,1,36,4,0.0,2,1,1,190911.02,0,0,3,739,2,True,False,False,2,0.0,0.10810810810810811,0,0,0.0,0.0,0.0,4
626,0,48,2,0.0,2,1,1,95794.98,0,0,3,682,4,False,False,True,2,0.0,0.04081632653061224,0,0,0.0,0.0,0.0,4
661,1,44,1,141136.62,1,1,0,189742.78,1,1,2,362,4,False,True,False,0,0.7438273865947015,0.022222222222222223,1,0,0.98,6210011.279999999,141136.62,0
710,1,45,9,108231.37,1,1,1,188574.08,0,0,5,965,2,False,True,False,1,0.5739431212225921,0.1956521739130435,1,0,0.0,4870411.649999999,974082.33,1
654,1,40,6,0.0,1,0,0,183872.88,1,1,4,720,4,True,False,False,0,0.0,0.14634146341463414,0,0,0.96,0.0,0.0,4
569,0,34,6,144855.34,1,0,0,196555.32,0,0,4,697,2,False,False,True,0,0.7369660766949645,0.17142857142857143,1,0,0.0,4925081.56,869132.04,1
640,1,63,2,68432.45,2,1,1,112503.24,1,1,1,384,1,True,False,False,2,0.6082655195928615,0.03125,0,0,0.99,4311244.35,136864.9,0
562,1,45,6,136855.24,1,1,0,46864.0,0,0,4,942,1,True,False,False,0,2.9202014296383227,0.13043478260869565,1,0,0.0,6158485.8,821131.44,1
721,0,55,3,44020.89,1,1,0,65864.4,1,1,3,712,2,True,False,False,0,0.6683462030140256,0.05357142857142857,0,0,0.97,2421148.95,132062.66999999998,2
456,1,32,9,133060.63,1,1,1,125167.92,0,0,2,655,4,False,True,False,1,1.0630484788076786,0.2727272727272727,1,0,0.0,4257940.16,1197545.67,0
811,1,39,7,0.0,2,1,1,177519.39,0,0,3,363,2,False,False,True,2,0.0,0.175,0,0,0.0,0.0,0.0,4
534,1,24,1,0.0,1,1,1,169653.32,0,0,4,867,2,True,False,False,1,0.0,0.04,0,0,0.0,0.0,0.0,4
423,0,36,5,97665.61,1,1,0,118372.55,1,1,2,936,1,True,False,False,0,0.8250627779601102,0.13513513513513514,1,0,0.98,3515961.96,488328.05,1
594,1,28,5,185013.02,1,1,0,16481.12,0,0,2,817,2,False,True,False,0,11.225074201619694,0.1724137931034483,1,0,0.0,5180364.56,925065.1,2
725,0,32,0,0.0,2,1,1,138525.19,0,0,2,823,3,False,False,True,2,0.0,0.0,0,0,0.0,0.0,0.0,4
716,0,52,7,65971.61,2,1,0,14608.0,1,1,2,450,3,True,False,False,0,4.515819700184817,0.1320754716981132,0,0,0.98,3430523.72,461801.27,2
595,0,41,9,150463.11,2,0,1,81548.38,0,0,3,406,3,False,True,False,2,1.8450552291139428,0.21428571428571427,1,0,0.0,6168987.51,1354167.9899999998,3
679,0,33,1,0.0,2,0,0,69608.48,0,0,5,999,4,True,False,False,0,0.0,0.029411764705882353,0,0,0.0,0.0,0.0,1
667,1,39,9,0.0,2,1,0,68873.8,0,0,5,535,3,False,False,True,0,0.0,0.225,0,0,0.0,0.0,0.0,3
661,0,37,5,136425.18,1,1,0,81102.81,0,0,2,687,3,True,False,False,0,1.6821056865269337,0.13157894736842105,1,0,0.0,5047731.66,682125.8999999999,0
655,1,38,3,250898.09,3,0,1,81054.0,1,1,1,336,1,False,False,True,3,3.0954054654247116,0.07692307692307693,1,0,0.99,9534127.42,752694.27,0
555,1,55,4,146798.81,1,1,1,74149.77,0,0,2,537,4,True,False,False,1,1.9797341281823504,0.07142857142857142,1,0,0.0,8073934.55,587195.24,0
531,1,70,1,0.0,2,0,0,99503.19,0,0,2,982,3,False,False,True,0,0.0,0.014084507042253521,0,0,0.0,0.0,0.0,2
611,0,40,7,128486.91,2,1,0,10109.47,0,0,5,559,4,False,True,False,0,12.708302383568718,0.17073170731707318,1,0,0.0,5139476.4,899408.37,3
600,0,38,9,0.0,2,1,1,58855.85,0,0,5,700,3,True,False,False,2,0.0,0.23076923076923078,0,0,0.0,0.0,0.0,4
531,1,37,1,143407.29,2,0,1,84402.46,0,0,1,556,1,False,False,True,2,1.6990688533384768,0.02631578947368421,1,0,0.0,5306069.73,143407.29,0
601,0,43,2,0.0,1,1,0,49713.87,1,1,3,732,3,True,False,False,0,0.0,0.045454545454545456,0,0,0.97,0.0,0.0,2
548,1,57,6,76165.65,1,1,1,133537.53,0,0,2,816,3,True,False,False,1,0.5703645981425735,0.10344827586206896,0,0,0.0,4341442.05,456993.89999999997,0
759,1,40,4,0.0,2,1,0,124615.59,0,0,1,685,1,True,False,False,0,0.0,0.0975609756097561,0,0,0.0,0.0,0.0,4
678,0,49,8,0.0,2,0,1,98090.69,0,0,3,401,4,False,False,True,2,0.0,0.16,0,0,0.0,0.0,0.0,4
755,0,33,6,90560.3,2,1,1,42607.69,0,0,4,578,4,False,True,False,2,2.125395077858531,0.17647058823529413,0,0,0.0,2988489.9,543361.8,3
594,1,61,3,62391.22,1,1,1,192434.11,0,0,4,968,1,True,False,False,1,0.3242195252207355,0.04838709677419355,0,0,0.0,3805864.42,187173.66,1
768,1,42,5,0.0,3,0,0,60686.4,0,0,1,265,4,True,False,False,0,0.0,0.11627906976744186,0,0,0.0,0.0,0.0,2
492,0,31,7,0.0,2,1,1,49463.44,0,0,2,783,1,True,False,False,2,0.0,0.21875,0,0,0.0,0.0,0.0,2
637,0,55,1,123378.2,1,1,0,81431.99,1,1,3,525,4,False,True,False,0,1.5150886636975995,0.017857142857142856,1,0,0.97,6785801.0,123378.2,3
646,0,42,3,99836.47,1,0,1,22909.56,0,0,3,324,2,False,False,True,1,4.3576617070905295,0.06976744186046512,1,0,0.0,4193131.74,299509.41000000003,3
593,1,74,5,161434.36,2,1,1,65532.17,0,0,5,264,3,False,True,False,2,2.4633992221038596,0.06666666666666667,1,0,0.0,11946142.639999999,807171.7999999999,3
596,1,41,5,0.0,2,0,1,141053.85,0,0,4,906,1,False,False,True,2,0.0,0.11904761904761904,0,0,0.0,0.0,0.0,4
722,0,48,10,138311.76,1,1,1,3472.63,1,1,2,310,4,False,True,False,1,39.81764321473502,0.20408163265306123,1,0,0.98,6638964.48,1383117.6,3
642,1,25,7,0.0,2,1,0,102083.78,0,0,3,905,1,True,False,False,0,0.0,0.2692307692307692,0,0,0.0,0.0,0.0,4
472,0,28,4,0.0,2,1,0,1801.77,0,0,3,633,4,False,False,True,0,0.0,0.13793103448275862,0,0,0.0,0.0,0.0,2
738,1,35,6,101744.84,1,0,0,85185.44,0,0,3,280,3,False,True,False,0,1.194378354113636,0.16666666666666666,1,0,0.0,3561069.4,610469.04,3
732,1,33,8,0.0,1,1,0,119882.7,0,0,2,741,4,False,False,True,0,0.0,0.23529411764705882,0,0,0.0,0.0,0.0,4
404,0,54,4,125456.07,1,1,0,83715.66,1,1,3,353,3,False,True,False,0,1.4985794942129798,0.07272727272727272,1,0,0.97,6774627.78,501824.28,3
701,1,44,7,0.0,2,1,0,23425.78,0,0,3,482,1,True,False,False,0,0.0,0.15555555555555556,0,0,0.0,0.0,0.0,2
683,1,31,2,0.0,2,0,1,77326.78,0,0,2,791,4,True,False,False,2,0.0,0.0625,0,0,0.0,0.0,0.0,2
460,0,27,7,0.0,2,1,0,156150.08,1,1,3,299,3,True,False,False,0,0.0,0.25,0,0,0.97,0.0,0.0,4
690,1,29,5,0.0,2,1,0,108577.97,0,0,3,242,3,True,False,False,0,0.0,0.16666666666666666,0,0,0.0,0.0,0.0,4
618,0,54,4,118449.21,1,1,1,133573.29,1,1,1,534,1,False,True,False,1,0.8867665326912836,0.07272727272727272,1,0,0.99,6396257.340000001,473796.84,0
671,1,30,2,0.0,1,0,1,102057.86,0,0,3,743,3,True,False,False,1,0.0,0.06451612903225806,0,0,0.0,0.0,0.0,4
765,0,32,9,178095.55,1,0,0,47247.56,0,0,3,656,2,False,False,True,0,3.7693328643243307,0.2727272727272727,1,0,0.0,5699057.6,1602859.95,1
651,0,25,2,109175.14,2,1,0,114566.47,0,0,1,652,1,False,True,False,0,0.9529331493485891,0.07692307692307693,1,0,0.0,2729378.5,218350.28,0
704,1,32,7,127785.17,4,0,0,184464.7,1,1,1,981,3,True,False,False,0,0.6927313316242532,0.21212121212121213,1,0,0.99,4089125.44,894496.19,0
544,0,45,6,0.0,2,0,1,151401.33,0,0,2,686,4,True,False,False,2,0.0,0.13043478260869565,0,0,0.0,0.0,0.0,4
790,0,40,9,0.0,2,1,1,70607.1,0,0,4,581,1,True,False,False,2,0.0,0.21951219512195122,0,0,0.0,0.0,0.0,4
710,1,34,9,134260.36,2,1,0,147074.67,0,0,5,257,2,False,True,False,0,0.912865873736968,0.2571428571428571,1,0,0.0,4564852.239999999,1208343.2399999998,3
743,1,37,8,69143.91,2,0,1,105780.18,0,0,3,785,3,True,False,False,2,0.6536503941438355,0.21052631578947367,0,0,0.0,2558324.67,553151.28,1
702,1,34,4,100054.77,1,1,0,109496.45,0,0,3,907,3,True,False,False,0,0.913763471204124,0.11428571428571428,1,0,0.0,3401862.18,400219.08,1
704,0,45,6,0.0,1,1,1,137739.45,0,0,5,701,2,True,False,False,1,0.0,0.13043478260869565,0,0,0.0,0.0,0.0,4
614,1,38,2,116248.88,1,1,0,105140.92,0,0,3,762,4,True,False,False,0,1.1056377893802967,0.05128205128205128,1,0,0.0,4417457.44,232497.76,1
609,0,43,6,86053.52,2,1,1,113276.46,1,1,5,529,3,False,False,True,2,0.7596702821549848,0.13636363636363635,0,0,0.95,3700301.3600000003,516321.12,3
688,0,32,6,123157.95,1,1,0,172531.23,0,0,3,499,2,True,False,False,0,0.7138257588161933,0.18181818181818182,1,0,0.0,3941054.4,738947.7,0
713,1,44,1,63438.91,1,1,0,64375.4,0,0,5,658,2,True,False,False,0,0.9854373652456491,0.022222222222222223,0,0,0.0,2791312.04,63438.91,3
736,1,57,9,95295.39,1,1,0,28434.44,1,1,1,888,1,False,True,False,0,3.351289447253146,0.15517241379310345,0,0,0.99,5431837.2299999995,857658.51,2
727,1,18,4,133550.67,1,1,1,46941.41,0,0,4,864,3,True,False,False,1,2.844989637302388,0.21052631578947367,1,0,0.0,2403912.06,534202.68,1
850,0,38,1,106871.81,2,1,0,29333.01,0,0,3,527,1,True,False,False,0,3.64327311540427,0.02564102564102564,1,0,0.0,4061128.78,106871.81,2
718,1,45,3,105266.32,2,1,1,193724.51,0,0,5,372,1,False,False,True,2,0.5433787217801105,0.06521739130434782,1,0,0.0,4736984.4,315798.96,1
643,0,51,2,105229.53,1,1,0,34967.75,1,1,2,848,1,True,False,False,0,3.0092448257372655,0.038461538461538464,1,0,0.98,5366706.03,210459.06,2
653,1,41,8,102768.42,1,1,0,55663.85,0,0,4,285,4,True,False,False,0,1.8461995316613626,0.19047619047619047,1,0,0.0,4213505.22,822147.36,3
674,1,18,7,0.0,2,1,1,55753.12,1,1,5,603,4,True,False,False,2,0.0,0.3684210526315789,0,0,0.95,0.0,0.0,3
690,1,35,6,112689.95,1,1,0,176962.31,0,0,3,828,1,True,False,False,0,0.636798384930752,0.16666666666666666,1,0,0.0,3944148.25,676139.7,1
819,1,38,9,122334.26,2,1,1,181507.44,0,0,1,586,1,True,False,False,2,0.6739866201263147,0.23076923076923078,1,0,0.0,4648701.88,1101008.3399999999,0
634,1,34,1,0.0,2,1,0,61995.57,0,0,5,522,1,False,False,True,0,0.0,0.02857142857142857,0,0,0.0,0.0,0.0,3
633,1,33,4,137847.41,2,1,0,98349.13,0,0,1,836,4,False,False,True,0,1.401598655741482,0.11764705882352941,1,0,0.0,4548964.53,551389.64,0
850,1,49,5,122486.47,1,0,1,59748.19,0,0,3,852,4,True,False,False,1,2.0500105524443093,0.1,1,0,0.0,6001837.03,612432.35,2
665,1,33,2,101286.11,1,1,1,159840.51,0,0,5,770,3,True,False,False,1,0.6336658731514736,0.058823529411764705,1,0,0.0,3342441.63,202572.22,1
630,1,26,7,0.0,2,1,1,6656.64,0,0,2,776,4,False,False,True,2,0.0,0.25925925925925924,0,0,0.0,0.0,0.0,2
836,1,57,4,101247.06,1,1,0,37141.62,1,1,4,611,2,False,False,True,0,2.7258997884371103,0.06896551724137931,1,0,0.96,5771082.42,404988.24,3
668,1,38,10,86977.96,1,0,1,37094.75,0,0,1,628,4,True,False,False,1,2.3446880033427013,0.2564102564102564,0,0,0.0,3305162.4800000004,869779.6000000001,2
753,1,57,7,0.0,1,1,0,159475.08,1,1,2,647,4,True,False,False,0,0.0,0.1206896551724138,0,0,0.98,0.0,0.0,4
